Node,X,Y,U1,U2,S11,S22,S12
4.782000000000000000e+03,1.580000019073486328e+01,2.299999952316284180e+00,2.023735845568808145e-08,5.915359579944379220e-08,2.694940567016601562e+00,-1.647548936307430267e-02,-1.922370493412017822e-02
4.783000000000000000e+03,1.589999961853027344e+01,2.299999952316284180e+00,2.036592405829651398e-08,5.990657570009716437e-08,2.694940805435180664e+00,-1.647614687681198120e-02,-1.922453194856643677e-02
4.784000000000000000e+03,1.600000000000000000e+01,2.299999952316284180e+00,2.049448966090494650e-08,6.066432689522116561e-08,2.694941043853759766e+00,-1.647687517106533051e-02,-1.922593079507350922e-02
4.785000000000000000e+03,1.610000038146972656e+01,2.299999952316284180e+00,2.062305703987021843e-08,6.142683872667475953e-08,2.694941520690917969e+00,-1.647768728435039520e-02,-1.922735758125782013e-02
4.786000000000000000e+03,1.620000076293945312e+01,2.299999952316284180e+00,2.075162264247865096e-08,6.219411119445794611e-08,2.694941997528076172e+00,-1.647859811782836914e-02,-1.922904141247272491e-02
4.787000000000000000e+03,1.629999923706054688e+01,2.299999952316284180e+00,2.088018646873024409e-08,6.296612298228865257e-08,2.694942474365234375e+00,-1.647962257266044617e-02,-1.923063583672046661e-02
4.788000000000000000e+03,1.639999961853027344e+01,2.299999952316284180e+00,2.100875384769551601e-08,6.374290961730366689e-08,2.694942951202392578e+00,-1.648077368736267090e-02,-1.923333667218685150e-02
4.789000000000000000e+03,1.650000000000000000e+01,2.299999952316284180e+00,2.113731945030394854e-08,6.452445688864827389e-08,2.694943666458129883e+00,-1.648206822574138641e-02,-1.923604495823383331e-02
4.790000000000000000e+03,1.660000038146972656e+01,2.299999952316284180e+00,2.126588682926922047e-08,6.531075769089511596e-08,2.694944620132446289e+00,-1.648352295160293579e-02,-1.923919655382633209e-02
4.791000000000000000e+03,1.670000076293945312e+01,2.299999952316284180e+00,2.139445243187765300e-08,6.610182623489890830e-08,2.694945573806762695e+00,-1.648515462875366211e-02,-1.924285292625427246e-02
4.792000000000000000e+03,1.679999923706054688e+01,2.299999952316284180e+00,2.152301803448608553e-08,6.689763409895022050e-08,2.694946765899658203e+00,-1.648698002099990845e-02,-1.924669370055198669e-02
4.793000000000000000e+03,1.689999961853027344e+01,2.299999952316284180e+00,2.165158363709451805e-08,6.769820970475848299e-08,2.694948196411132812e+00,-1.648901216685771942e-02,-1.925194822251796722e-02
4.794000000000000000e+03,1.700000000000000000e+01,2.299999952316284180e+00,2.178015101605978998e-08,6.850355305232369574e-08,2.694949626922607422e+00,-1.649126596748828888e-02,-1.925753429532051086e-02
4.795000000000000000e+03,1.710000038146972656e+01,2.299999952316284180e+00,2.190871839502506191e-08,6.931364993079114356e-08,2.694951534271240234e+00,-1.649374887347221375e-02,-1.926391758024692535e-02
4.796000000000000000e+03,1.720000076293945312e+01,2.299999952316284180e+00,2.203728577399033384e-08,7.012850744558818405e-08,2.694953680038452148e+00,-1.649647019803524017e-02,-1.927118375897407532e-02
4.797000000000000000e+03,1.729999923706054688e+01,2.299999952316284180e+00,2.216585137659876636e-08,7.094811138586010202e-08,2.694956064224243164e+00,-1.649942435324192047e-02,-1.927903108298778534e-02
4.798000000000000000e+03,1.739999961853027344e+01,2.299999952316284180e+00,2.229441875556403829e-08,7.177248306788897025e-08,2.694958686828613281e+00,-1.650260575115680695e-02,-1.928869634866714478e-02
4.799000000000000000e+03,1.750000000000000000e+01,2.299999952316284180e+00,2.242298613452931022e-08,7.260161538624743116e-08,2.694961786270141602e+00,-1.650599390268325806e-02,-1.929910480976104736e-02
4.800000000000000000e+03,1.760000038146972656e+01,2.299999952316284180e+00,2.255155351349458215e-08,7.343550834093548474e-08,2.694965362548828125e+00,-1.650955528020858765e-02,-1.931071281433105469e-02
4.801000000000000000e+03,1.770000076293945312e+01,2.299999952316284180e+00,2.268012266881669348e-08,7.427416193195313099e-08,2.694969177246093750e+00,-1.651323959231376648e-02,-1.932357810437679291e-02
4.802000000000000000e+03,1.779999923706054688e+01,2.299999952316284180e+00,2.280868827142512600e-08,7.511754773759093951e-08,2.694973468780517578e+00,-1.651697419583797455e-02,-1.933735422790050507e-02
4.803000000000000000e+03,1.789999961853027344e+01,2.299999952316284180e+00,2.293725742674723733e-08,7.596571549584041350e-08,2.694977998733520508e+00,-1.652066595852375031e-02,-1.935320720076560974e-02
4.804000000000000000e+03,1.800000000000000000e+01,2.299999952316284180e+00,2.306582658206934866e-08,7.681864389041948016e-08,2.694983243942260742e+00,-1.652419380843639374e-02,-1.936995610594749451e-02
4.805000000000000000e+03,1.810000038146972656e+01,2.299999952316284180e+00,2.319439573739145999e-08,7.767632581590078189e-08,2.694988727569580078e+00,-1.652740314602851868e-02,-1.938791759312152863e-02
4.806000000000000000e+03,1.820000076293945312e+01,2.299999952316284180e+00,2.332296489271357132e-08,7.853876837771167629e-08,2.694994688034057617e+00,-1.653010584414005280e-02,-1.940695755183696747e-02
4.807000000000000000e+03,1.829999923706054688e+01,2.299999952316284180e+00,2.345153404803568264e-08,7.940595025957009057e-08,2.695001125335693359e+00,-1.653208211064338684e-02,-1.942649297416210175e-02
4.808000000000000000e+03,1.839999961853027344e+01,2.299999952316284180e+00,2.358010320335779397e-08,8.027791409404017031e-08,2.695007801055908203e+00,-1.653307676315307617e-02,-1.944738999009132385e-02
4.809000000000000000e+03,1.850000000000000000e+01,2.299999952316284180e+00,2.370867413503674470e-08,8.115463145941248513e-08,2.695014476776123047e+00,-1.653280481696128845e-02,-1.946811378002166748e-02
4.810000000000000000e+03,1.860000038146972656e+01,2.299999952316284180e+00,2.383724506671569543e-08,8.203610235568703501e-08,2.695021390914916992e+00,-1.653095893561840057e-02,-1.948855631053447723e-02
4.811000000000000000e+03,1.870000076293945312e+01,2.299999952316284180e+00,2.396581599839464616e-08,8.292234099371853517e-08,2.695028305053710938e+00,-1.652722246944904327e-02,-1.950810290873050690e-02
4.812000000000000000e+03,1.879999923706054688e+01,2.299999952316284180e+00,2.409438515371675749e-08,8.381331895179755520e-08,2.695034980773925781e+00,-1.652128249406814575e-02,-1.952563971281051636e-02
4.813000000000000000e+03,1.889999961853027344e+01,2.299999952316284180e+00,2.422295786175254761e-08,8.470907175706088310e-08,2.695041418075561523e+00,-1.651285588741302490e-02,-1.954146474599838257e-02
4.814000000000000000e+03,1.900000000000000000e+01,2.299999952316284180e+00,2.435152879343149834e-08,8.560959230408116127e-08,2.695047378540039062e+00,-1.650170609354972839e-02,-1.955345645546913147e-02
4.815000000000000000e+03,1.910000038146972656e+01,2.299999952316284180e+00,2.448010150146728847e-08,8.651486638200367452e-08,2.695052862167358398e+00,-1.648768782615661621e-02,-1.956094056367874146e-02
4.816000000000000000e+03,1.920000076293945312e+01,2.299999952316284180e+00,2.460867243314623920e-08,8.742490109625578043e-08,2.695057630538940430e+00,-1.647075451910495758e-02,-1.956280134618282318e-02
4.817000000000000000e+03,1.929999923706054688e+01,2.299999952316284180e+00,2.473724158846835053e-08,8.833968223598276381e-08,2.695061445236206055e+00,-1.645100116729736328e-02,-1.955752074718475342e-02
4.818000000000000000e+03,1.939999961853027344e+01,2.299999952316284180e+00,2.486581429650414066e-08,8.925925243374877027e-08,2.695064783096313477e+00,-1.642867550253868103e-02,-1.954515092074871063e-02
4.819000000000000000e+03,1.950000000000000000e+01,2.299999952316284180e+00,2.499438522818309139e-08,9.018357616241701180e-08,2.695066928863525391e+00,-1.640418358147144318e-02,-1.952353678643703461e-02
4.820000000000000000e+03,1.960000038146972656e+01,2.299999952316284180e+00,2.512295615986204211e-08,9.111267473826956120e-08,2.695068597793579102e+00,-1.637808978557586670e-02,-1.949222199618816376e-02
4.821000000000000000e+03,1.970000076293945312e+01,2.299999952316284180e+00,2.525152709154099284e-08,9.204653395045170328e-08,2.695069789886474609e+00,-1.635108888149261475e-02,-1.945058815181255341e-02
4.822000000000000000e+03,1.979999923706054688e+01,2.299999952316284180e+00,2.538009447050626477e-08,9.298513958810872282e-08,2.695070505142211914e+00,-1.632397063076496124e-02,-1.939790695905685425e-02
4.823000000000000000e+03,1.989999961853027344e+01,2.299999952316284180e+00,2.550866540218521550e-08,9.392853428380476544e-08,2.695071220397949219e+00,-1.629756391048431396e-02,-1.933530345559120178e-02
4.824000000000000000e+03,2.000000000000000000e+01,2.299999952316284180e+00,2.563723455750732683e-08,9.487670382668511593e-08,2.695071935653686523e+00,-1.627269387245178223e-02,-1.926196180284023285e-02
4.825000000000000000e+03,0.000000000000000000e+00,2.400000095367431641e+00,1.127169396189336158e-37,2.743426540474133011e-38,2.444564819335937500e+00,7.333694696426391602e-01,-1.315250396728515625e-01
4.826000000000000000e+03,1.000000014901161194e-01,2.400000095367431641e+00,1.059311457995981698e-10,-1.628405223164097748e-11,2.428578376770019531e+00,6.800813674926757812e-01,-1.646335422992706299e-01
4.827000000000000000e+03,2.000000029802322388e-01,2.400000095367431641e+00,2.133133947257448426e-10,-2.528639797549914192e-11,2.446049928665161133e+00,6.367420554161071777e-01,-1.396890431642532349e-01
4.828000000000000000e+03,3.000000119209289551e-01,2.400000095367431641e+00,3.221397038011275527e-10,-2.723988916375486014e-11,2.463428258895874023e+00,5.935872793197631836e-01,-1.173710525035858154e-01
4.829000000000000000e+03,4.000000059604644775e-01,2.400000095367431641e+00,4.323923996629730482e-10,-2.237359082724044157e-11,2.480573177337646484e+00,5.508861541748046875e-01,-9.762155264616012573e-02
4.830000000000000000e+03,5.000000000000000000e-01,2.400000095367431641e+00,5.440433104020314659e-10,-1.091023018456871441e-11,2.497341156005859375e+00,5.089073777198791504e-01,-8.035039156675338745e-02
4.831000000000000000e+03,6.000000238418579102e-01,2.400000095367431641e+00,6.570537447458946190e-10,6.936176893262979704e-12,2.513591527938842773e+00,4.679098129272460938e-01,-6.543797254562377930e-02
4.832000000000000000e+03,6.999999880790710449e-01,2.400000095367431641e+00,7.713751304372351569e-10,3.096240625000135083e-11,2.529190778732299805e+00,4.281347095966339111e-01,-5.273933708667755127e-02
4.833000000000000000e+03,8.000000119209289551e-01,2.400000095367431641e+00,8.869503465014361154e-10,6.097786164893648220e-11,2.544017791748046875e+00,3.897981047630310059e-01,-4.208923503756523132e-02
4.834000000000000000e+03,8.999999761581420898e-01,2.400000095367431641e+00,1.003714111824649535e-09,9.680582030435758156e-11,2.557966947555541992e+00,3.530859649181365967e-01,-3.330771252512931824e-02
4.835000000000000000e+03,1.000000000000000000e+00,2.400000095367431641e+00,1.121595483155601869e-09,1.382845227215767636e-10,2.570952415466308594e+00,3.181500434875488281e-01,-2.620617672801017761e-02
4.836000000000000000e+03,1.100000023841857910e+00,2.400000095367431641e+00,1.240518243683652599e-09,1.852675096669642585e-10,2.582909107208251953e+00,2.851066887378692627e-01,-2.059296704828739166e-02
4.837000000000000000e+03,1.200000047683715820e+00,2.400000095367431641e+00,1.360403123484843491e-09,2.376238372736594329e-10,2.593793630599975586e+00,2.540364861488342285e-01,-1.627873815596103668e-02
4.838000000000000000e+03,1.299999952316284180e+00,2.400000095367431641e+00,1.481169187300679368e-09,2.952376398912548439e-10,2.603583574295043945e+00,2.249859720468521118e-01,-1.308086328208446503e-02
4.839000000000000000e+03,1.399999976158142090e+00,2.400000095367431641e+00,1.602735166805757672e-09,3.580079566134486413e-10,2.612277269363403320e+00,1.979700773954391479e-01,-1.082720700651407242e-02
4.840000000000000000e+03,1.500000000000000000e+00,2.400000095367431641e+00,1.725020792875398001e-09,4.258473851326272097e-10,2.619890928268432617e+00,1.729758232831954956e-01,-9.358542971312999725e-03
4.841000000000000000e+03,1.600000023841857910e+00,2.400000095367431641e+00,1.847947794786364284e-09,4.986813739726869699e-10,2.626456499099731445e+00,1.499660164117813110e-01,-8.530576713383197784e-03
4.842000000000000000e+03,1.700000047683715820e+00,2.400000095367431641e+00,1.971441010439889396e-09,5.764472232883122160e-10,2.632018804550170898e+00,1.288834810256958008e-01,-8.214725181460380554e-03
4.843000000000000000e+03,1.799999952316284180e+00,2.400000095367431641e+00,2.095428275339372703e-09,6.590925027971650252e-10,2.636633872985839844e+00,1.096549779176712036e-01,-8.298326283693313599e-03
4.844000000000000000e+03,1.899999976158142090e+00,2.400000095367431641e+00,2.219842976103336696e-09,7.465745244239485601e-10,2.640364408493041992e+00,9.219502657651901245e-02,-8.684401400387287140e-03
4.845000000000000000e+03,2.000000000000000000e+00,2.400000095367431641e+00,2.344621830019377740e-09,8.388584826768408220e-10,2.643278837203979492e+00,7.640948891639709473e-02,-9.290585294365882874e-03
4.846000000000000000e+03,2.099999904632568359e+00,2.400000095367431641e+00,2.469706883445610401e-09,9.359167885136798759e-10,2.645448446273803711e+00,6.219850853085517883e-02,-1.004825811833143234e-02
4.847000000000000000e+03,2.200000047683715820e+00,2.400000095367431641e+00,2.595045511810667449e-09,1.037728125652392919e-09,2.646945238113403320e+00,4.945908486843109131e-02,-1.090125553309917450e-02
4.848000000000000000e+03,2.299999952316284180e+00,2.400000095367431641e+00,2.720588865301465376e-09,1.144275896258761804e-09,2.647840499877929688e+00,3.808746486902236938e-02,-1.180413085967302322e-02
4.849000000000000000e+03,2.400000095367431641e+00,2.400000095367431641e+00,2.846294311353858575e-09,1.255548442991027969e-09,2.648204565048217773e+00,2.798064984381198883e-02,-1.272139232605695724e-02
4.850000000000000000e+03,2.500000000000000000e+00,2.400000095367431641e+00,2.972122326028170392e-09,1.371536884064994410e-09,2.648103475570678711e+00,1.903805322945117950e-02,-1.362539362162351608e-02
4.851000000000000000e+03,2.599999904632568359e+00,2.400000095367431641e+00,3.098038936499847296e-09,1.492235779387840466e-09,2.647600650787353516e+00,1.116237603127956390e-02,-1.449579931795597076e-02
4.852000000000000000e+03,2.700000047683715820e+00,2.400000095367431641e+00,3.224014388791829333e-09,1.617642353402004574e-09,2.646754980087280273e+00,4.260488320142030716e-03,-1.531793735921382904e-02
4.853000000000000000e+03,2.799999952316284180e+00,2.400000095367431641e+00,3.350021149373105800e-09,1.747754607706042407e-09,2.645620822906494141e+00,-1.755975885316729546e-03,-1.608175411820411682e-02
4.854000000000000000e+03,2.900000095367431641e+00,2.400000095367431641e+00,3.476037457872394043e-09,1.882573208433768741e-09,2.644248008728027344e+00,-6.970390211790800095e-03,-1.678138785064220428e-02
4.855000000000000000e+03,3.000000000000000000e+00,2.400000095367431641e+00,3.602043108230645885e-09,2.022098710696695889e-09,2.642682075500488281e+00,-1.146081555634737015e-02,-1.741364970803260803e-02
4.856000000000000000e+03,3.099999904632568359e+00,2.400000095367431641e+00,3.728021891191701798e-09,2.166333334940873101e-09,2.640963554382324219e+00,-1.530004199594259262e-02,-1.797806099057197571e-02
4.857000000000000000e+03,3.200000047683715820e+00,2.400000095367431641e+00,3.853959817945451505e-09,2.315280189790769327e-09,2.639128923416137695e+00,-1.855557039380073547e-02,-1.847581937909126282e-02
4.858000000000000000e+03,3.299999952316284180e+00,2.400000095367431641e+00,3.979845342172438905e-09,2.468941273647828893e-09,2.637210130691528320e+00,-2.128971740603446960e-02,-1.890929974615573883e-02
4.859000000000000000e+03,3.400000095367431641e+00,2.400000095367431641e+00,4.105669582088466996e-09,2.627320583314940450e-09,2.635235786437988281e+00,-2.355983667075634003e-02,-1.928216591477394104e-02
4.860000000000000000e+03,3.500000000000000000e+00,2.400000095367431641e+00,4.231424544087758477e-09,2.790420783327363097e-09,2.633230209350585938e+00,-2.541847154498100281e-02,-1.959832198917865753e-02
4.861000000000000000e+03,3.599999904632568359e+00,2.400000095367431641e+00,4.357104899099795148e-09,2.958245426398775635e-09,2.631214857101440430e+00,-2.691363543272018433e-02,-1.986238360404968262e-02
4.862000000000000000e+03,3.700000047683715820e+00,2.400000095367431641e+00,4.482706650321688358e-09,3.130798287287461790e-09,2.629208087921142578e+00,-2.808905392885208130e-02,-2.007900550961494446e-02
4.863000000000000000e+03,3.799999952316284180e+00,2.400000095367431641e+00,4.608226245039759306e-09,3.308081586439470811e-09,2.627225160598754883e+00,-2.898441255092620850e-02,-2.025271952152252197e-02
4.864000000000000000e+03,3.900000095367431641e+00,2.400000095367431641e+00,4.733663239164798142e-09,3.490099098613086426e-09,2.625278711318969727e+00,-2.963564544916152954e-02,-2.038830518722534180e-02
4.865000000000000000e+03,4.000000000000000000e+00,2.400000095367431641e+00,4.859015412250755617e-09,3.676853044254357883e-09,2.623379707336425781e+00,-3.007518500089645386e-02,-2.048998884856700897e-02
4.866000000000000000e+03,4.099999904632568359e+00,2.400000095367431641e+00,4.984284096565261279e-09,3.868346087898544283e-09,2.621536731719970703e+00,-3.033222444355487823e-02,-2.056209370493888855e-02
4.867000000000000000e+03,4.199999809265136719e+00,2.400000095367431641e+00,5.109468848019105280e-09,4.064581116125509652e-09,2.619756460189819336e+00,-3.043296746909618378e-02,-2.060848847031593323e-02
4.868000000000000000e+03,4.300000190734863281e+00,2.400000095367431641e+00,5.234572331147546720e-09,4.265560793470513090e-09,2.618044376373291016e+00,-3.040085919201374054e-02,-2.063287235796451569e-02
4.869000000000000000e+03,4.400000095367431641e+00,2.400000095367431641e+00,5.359594990039795448e-09,4.471286008111974297e-09,2.616404056549072266e+00,-3.025682829320430756e-02,-2.063829079270362854e-02
4.870000000000000000e+03,4.500000000000000000e+00,2.400000095367431641e+00,5.484539933320320415e-09,4.681758980495942524e-09,2.614838361740112305e+00,-3.001947887241840363e-02,-2.062801457941532135e-02
4.871000000000000000e+03,4.599999904632568359e+00,2.400000095367431641e+00,5.609409381435170872e-09,4.896981042890047320e-09,2.613348722457885742e+00,-2.970531582832336426e-02,-2.060466445982456207e-02
4.872000000000000000e+03,4.699999809265136719e+00,2.400000095367431641e+00,5.734206443008815768e-09,5.116954859829547786e-09,2.611936092376708984e+00,-2.932891249656677246e-02,-2.057065255939960480e-02
4.873000000000000000e+03,4.800000190734863281e+00,2.400000095367431641e+00,5.858933782576514204e-09,5.341681763582073472e-09,2.610600233078002930e+00,-2.890310250222682953e-02,-2.052820660173892975e-02
4.874000000000000000e+03,4.900000095367431641e+00,2.400000095367431641e+00,5.983594508762735131e-09,5.571161310058414529e-09,2.609340667724609375e+00,-2.843914367258548737e-02,-2.047894336283206940e-02
4.875000000000000000e+03,5.000000000000000000e+00,2.400000095367431641e+00,6.108191286102737649e-09,5.805395719704620205e-09,2.608155965805053711e+00,-2.794684655964374542e-02,-2.042477205395698547e-02
4.876000000000000000e+03,5.099999904632568359e+00,2.400000095367431641e+00,6.232728111399410409e-09,6.044385436609900353e-09,2.607044458389282227e+00,-2.743474766612052917e-02,-2.036703191697597504e-02
4.877000000000000000e+03,5.199999809265136719e+00,2.400000095367431641e+00,6.357208093277222360e-09,6.288131348952674671e-09,2.606004476547241211e+00,-2.691021561622619629e-02,-2.030694857239723206e-02
4.878000000000000000e+03,5.300000190734863281e+00,2.400000095367431641e+00,6.481634340360642454e-09,6.536635677178992410e-09,2.605033159255981445e+00,-2.637957222759723663e-02,-2.024564892053604126e-02
4.879000000000000000e+03,5.400000095367431641e+00,2.400000095367431641e+00,6.606009517184929791e-09,6.789896200842804319e-09,2.604128360748291016e+00,-2.584822475910186768e-02,-2.018374763429164886e-02
4.880000000000000000e+03,5.500000000000000000e+00,2.400000095367431641e+00,6.730337176463763171e-09,7.047915140390159650e-09,2.603287458419799805e+00,-2.532072737812995911e-02,-2.012224495410919189e-02
4.881000000000000000e+03,5.599999904632568359e+00,2.400000095367431641e+00,6.854620426821611545e-09,7.310692495821058401e-09,2.602507114410400391e+00,-2.480090595781803131e-02,-2.006166055798530579e-02
4.882000000000000000e+03,5.699999809265136719e+00,2.400000095367431641e+00,6.978861932793734013e-09,7.578228711224710423e-09,2.601784944534301758e+00,-2.429191954433917999e-02,-2.000248618423938751e-02
4.883000000000000000e+03,5.800000190734863281e+00,2.400000095367431641e+00,7.103065247093809376e-09,7.850525562957955117e-09,2.601117849349975586e+00,-2.379635348916053772e-02,-1.994519867002964020e-02
4.884000000000000000e+03,5.900000095367431641e+00,2.400000095367431641e+00,7.227231701989467183e-09,8.127580386485533381e-09,2.600502967834472656e+00,-2.331627719104290009e-02,-1.988983154296875000e-02
4.885000000000000000e+03,6.000000000000000000e+00,2.400000095367431641e+00,7.351364406105176386e-09,8.409395846342704317e-09,2.599936962127685547e+00,-2.285330742597579956e-02,-1.983688585460186005e-02
4.886000000000000000e+03,6.099999904632568359e+00,2.400000095367431641e+00,7.475466468065405934e-09,8.695970166172628524e-09,2.599417448043823242e+00,-2.240866795182228088e-02,-1.978643611073493958e-02
4.887000000000000000e+03,6.199999809265136719e+00,2.400000095367431641e+00,7.599539664226995228e-09,8.987304234153725702e-09,2.598941564559936523e+00,-2.198323979973793030e-02,-1.973859220743179321e-02
4.888000000000000000e+03,6.300000190734863281e+00,2.400000095367431641e+00,7.723586215035993519e-09,9.283400714821254951e-09,2.598506212234497070e+00,-2.157760411500930786e-02,-1.969349943101406097e-02
4.889000000000000000e+03,6.400000095367431641e+00,2.400000095367431641e+00,7.847608785027659906e-09,9.584255167283117771e-09,2.598109006881713867e+00,-2.119209244847297668e-02,-1.965091191232204437e-02
4.890000000000000000e+03,6.500000000000000000e+00,2.400000095367431641e+00,7.971608262380414089e-09,9.889870256074573263e-09,2.597747325897216797e+00,-2.082680910825729370e-02,-1.961108669638633728e-02
4.891000000000000000e+03,6.599999904632568359e+00,2.400000095367431641e+00,8.095587311629515170e-09,1.020024509301720173e-08,2.597418785095214844e+00,-2.048167958855628967e-02,-1.957389898598194122e-02
4.892000000000000000e+03,6.699999809265136719e+00,2.400000095367431641e+00,8.219547709131802549e-09,1.051538056628942286e-08,2.597120761871337891e+00,-2.015646547079086304e-02,-1.953929103910923004e-02
4.893000000000000000e+03,6.800000190734863281e+00,2.400000095367431641e+00,8.343491231244115625e-09,1.083527667589123666e-08,2.596851110458374023e+00,-1.985080540180206299e-02,-1.950727030634880066e-02
4.894000000000000000e+03,6.900000095367431641e+00,2.400000095367431641e+00,8.467418766144874098e-09,1.115993253364422344e-08,2.596607923507690430e+00,-1.956422999501228333e-02,-1.947747915983200073e-02
4.895000000000000000e+03,7.000000000000000000e+00,2.400000095367431641e+00,8.591331202012497670e-09,1.148934813954838319e-08,2.596388816833496094e+00,-1.929617673158645630e-02,-1.945008523762226105e-02
4.896000000000000000e+03,7.099999904632568359e+00,2.400000095367431641e+00,8.715232091560665140e-09,1.182352438178213561e-08,2.596191883087158203e+00,-1.904602162539958954e-02,-1.942489482462406158e-02
4.897000000000000000e+03,7.199999809265136719e+00,2.400000095367431641e+00,8.839120546610956808e-09,1.216246037216706100e-08,2.596015691757202148e+00,-1.881308481097221375e-02,-1.940179616212844849e-02
4.898000000000000000e+03,7.300000190734863281e+00,2.400000095367431641e+00,8.962998343520212075e-09,1.250615788705999876e-08,2.595858097076416016e+00,-1.859664916992187500e-02,-1.938075758516788483e-02
4.899000000000000000e+03,7.400000095367431641e+00,2.400000095367431641e+00,9.086867258645270340e-09,1.285461426192568979e-08,2.595717906951904297e+00,-1.839596964418888092e-02,-1.936139911413192749e-02
4.900000000000000000e+03,7.500000000000000000e+00,2.400000095367431641e+00,9.210726403807711904e-09,1.320783038494255379e-08,2.595593452453613281e+00,-1.821028627455234528e-02,-1.934387162327766418e-02
4.901000000000000000e+03,7.599999904632568359e+00,2.400000095367431641e+00,9.334578443542795867e-09,1.356580625611059077e-08,2.595483064651489258e+00,-1.803882792592048645e-02,-1.932797580957412720e-02
4.902000000000000000e+03,7.699999809265136719e+00,2.400000095367431641e+00,9.458423377850522229e-09,1.392854276360822041e-08,2.595386028289794922e+00,-1.788082905113697052e-02,-1.931359805166721344e-02
4.903000000000000000e+03,7.800000190734863281e+00,2.400000095367431641e+00,9.582262983087730390e-09,1.429603990743544273e-08,2.595300436019897461e+00,-1.773552410304546356e-02,-1.930071786046028137e-02
4.904000000000000000e+03,7.900000095367431641e+00,2.400000095367431641e+00,9.706097259254420351e-09,1.466829591123541832e-08,2.595225811004638672e+00,-1.760216616094112396e-02,-1.928896456956863403e-02
4.905000000000000000e+03,8.000000000000000000e+00,2.400000095367431641e+00,9.829925318172172410e-09,1.504531077500814717e-08,2.595160722732543945e+00,-1.748001947999000549e-02,-1.927850209176540375e-02
4.906000000000000000e+03,8.100000381469726562e+00,2.400000095367431641e+00,9.953750712554665370e-09,1.542708716328888841e-08,2.595104455947875977e+00,-1.736836880445480347e-02,-1.926924660801887512e-02
4.907000000000000000e+03,8.199999809265136719e+00,2.400000095367431641e+00,1.007757077786664013e-08,1.581362063518554351e-08,2.595056056976318359e+00,-1.726652681827545166e-02,-1.926073431968688965e-02
4.908000000000000000e+03,8.300000190734863281e+00,2.400000095367431641e+00,1.020138817864335579e-08,1.620491651976863068e-08,2.595014572143554688e+00,-1.717382296919822693e-02,-1.925352215766906738e-02
4.909000000000000000e+03,8.399999618530273438e+00,2.400000095367431641e+00,1.032520202670639264e-08,1.660096771161079232e-08,2.594979524612426758e+00,-1.708962023258209229e-02,-1.924679800868034363e-02
4.910000000000000000e+03,8.500000000000000000e+00,2.400000095367431641e+00,1.044901498659100980e-08,1.700178309249622544e-08,2.594949960708618164e+00,-1.701330579817295074e-02,-1.924121566116809845e-02
4.911000000000000000e+03,8.600000381469726562e+00,2.400000095367431641e+00,1.057282528194036786e-08,1.740735910971125122e-08,2.594925403594970703e+00,-1.694429665803909302e-02,-1.923615857958793640e-02
4.912000000000000000e+03,8.699999809265136719e+00,2.400000095367431641e+00,1.069663291275446682e-08,1.781768865782851208e-08,2.594905376434326172e+00,-1.688203960657119751e-02,-1.923155970871448517e-02
4.913000000000000000e+03,8.800000190734863281e+00,2.400000095367431641e+00,1.082043965539014607e-08,1.823278239498904441e-08,2.594889163970947266e+00,-1.682600751519203186e-02,-1.922790706157684326e-02
4.914000000000000000e+03,8.899999618530273438e+00,2.400000095367431641e+00,1.094424462166898593e-08,1.865263143940865120e-08,2.594876289367675781e+00,-1.677571050822734833e-02,-1.922440901398658752e-02
4.915000000000000000e+03,9.000000000000000000e+00,2.400000095367431641e+00,1.106804869976940608e-08,1.907724467287152947e-08,2.594866514205932617e+00,-1.673067547380924225e-02,-1.922174729406833649e-02
4.916000000000000000e+03,9.100000381469726562e+00,2.400000095367431641e+00,1.119185277786982624e-08,1.950661676630716101e-08,2.594859361648559570e+00,-1.669046841561794281e-02,-1.921932399272918701e-02
4.917000000000000000e+03,9.199999809265136719e+00,2.400000095367431641e+00,1.131565419143498730e-08,1.994074416700186703e-08,2.594854593276977539e+00,-1.665467582643032074e-02,-1.921709626913070679e-02
4.918000000000000000e+03,9.300000190734863281e+00,2.400000095367431641e+00,1.143945649317856805e-08,2.037963398038300511e-08,2.594851493835449219e+00,-1.662291586399078369e-02,-1.921556703746318817e-02
4.919000000000000000e+03,9.399999618530273438e+00,2.400000095367431641e+00,1.156325701856530941e-08,2.082327910102321766e-08,2.594850301742553711e+00,-1.659482717514038086e-02,-1.921397261321544647e-02
4.920000000000000000e+03,9.500000000000000000e+00,2.400000095367431641e+00,1.168705843213047046e-08,2.127168841070670169e-08,2.594850540161132812e+00,-1.657007820904254913e-02,-1.921300590038299561e-02
4.921000000000000000e+03,9.600000381469726562e+00,2.400000095367431641e+00,1.181085984569563152e-08,2.172485835671977839e-08,2.594851970672607422e+00,-1.654835790395736694e-02,-1.921208947896957397e-02
4.922000000000000000e+03,9.699999809265136719e+00,2.400000095367431641e+00,1.193465948290395318e-08,2.218278005727825075e-08,2.594854354858398438e+00,-1.652937941253185272e-02,-1.921119540929794312e-02
4.923000000000000000e+03,9.800000190734863281e+00,2.400000095367431641e+00,1.205846089646911423e-08,2.264546772323683399e-08,2.594857692718505859e+00,-1.651287637650966644e-02,-1.921084523200988770e-02
